"","id","time","lng","lat","depth","ML","epicenter","YMS_int","Taipei_int","Xinyi_int","ChihNan_int"
"378","88067   ",1999-09-21 07:18:00,120.91,23.45,9.6,5.1,"台東利稻地震站北偏西方  31.6  公里",NA,1,NA,NA
"379","88068   ",1999-09-21 08:45:00,120.99,23.87,9.1,5.1,"南投名間地震站東方  30.0  公里",NA,1,NA,NA
"380","88090   ",1999-09-22 06:17:00,121.38,23.93,11.7,5.2,"花蓮西林地震站北偏西方  14.3  公里",NA,1,NA,NA
"381","88096   ",1999-09-22 10:19:00,121.38,23.82,15.7,5,"花蓮西林地震站西方  6.6  公里",NA,1,NA,NA
"382","88102   ",1999-09-22 08:17:00,120.98,23.74,24,6,"南投日月潭地震站南偏東方  17.4  公里",NA,1,NA,NA
"383","88107   ",1999-09-23 07:45:00,121.05,22.59,47.4,4.3,"台東市地震站南偏西方  20.9  公里",NA,1,NA,NA
"384","88109   ",1999-09-23 08:44:00,121.09,23.93,18.4,5.6,"台中德基地震站南偏西方  36.7  公里",NA,1,NA,NA
"385","88112   ",1999-09-24 05:39:00,121.39,23.94,11.8,5.2,"花蓮西林地震站北偏西方  15.3  公里",NA,1,NA,NA
"386","88114   ",1999-09-24 11:38:00,121,24.17,4.1,5.1,"台中德基地震站西偏南  18.1  公里",NA,1,NA,NA
"387","88119   ",1999-09-25 10:42:00,121.19,24.23,5.5,4.4,"台中德基地震站東南方  3.6  公里",NA,1,NA,NA
"388","88135   ",1999-09-27 03:28:00,121.26,24.15,4.3,5.2,"台中德基地震站東南方  14.5  公里",NA,1,NA,NA
"389","88136   ",1999-09-27 07:55:00,121.35,23.71,10.7,5.2,"花蓮西林地震站西南方  14.8  公里",NA,1,NA,NA
"390","88145   ",1999-09-30 09:04:00,121.09,24.25,7.6,5.1,"台中德基地震站西方  7.0  公里",NA,1,NA,NA
"391","88152   ",1999-10-01 08:54:00,120.91,23.69,5.2,5.1,"南投名間地震站東南方  29.7  公里",NA,1,NA,NA
"392","88157   ",1999-10-03 01:14:00,122.5,23.96,6.6,5.3,"花蓮市地震站東方  90.5  公里",NA,1,NA,NA
"393","88171   ",1999-10-08 12:34:00,121.05,24.54,1.9,4.8,"苗栗市地震站東方  22.9  公里",NA,1,NA,NA
"394","88196   ",1999-10-16 08:31:00,121.32,24,3,4.9,"花蓮西林地震站北偏西方  24.7  公里",NA,1,NA,NA
"395","88210   ",1999-10-22 11:10:00,120.43,23.53,16.7,6,"嘉義市地震站北方  4.1  公里",NA,1,NA,1
"396","88224   ",1999-10-23 01:57:00,120.43,23.53,16.7,4.9,"嘉義市地震站北方  3.6  公里",NA,1,NA,NA
"397","88243   ",1999-10-30 03:02:00,121.34,24.03,8.9,4.7,"花蓮西林地震站北偏西方  25.9  公里",NA,1,NA,NA
"398","88245   ",1999-10-30 04:27:00,121.32,24.02,14.4,5.2,"花蓮西林地震站北偏西方  26.0  公里",NA,1,NA,NA
"399","88247   ",1999-10-30 09:01:00,121.35,24.03,16.1,4.9,"花蓮西林地震站北偏西方  25.7  公里",NA,1,NA,NA
"400","88273   ",1999-11-17 03:35:00,120.64,24.02,9.6,5.3,"彰化市地震站東南方  11.1  公里",NA,1,NA,NA
"401","88291   ",1999-12-07 02:14:00,122.01,24.86,100.2,4.8,"宜蘭市地震站東偏北方  27.5  公里",NA,1,NA,NA
"402","88294   ",1999-12-09 12:01:00,121.69,24.56,40.2,4.5,"宜蘭牛鬥地震站東偏南方  13.9  公里",NA,1,NA,1
"403","89012   ",2000-01-17 04:22:00,120.96,24.41,5.8,4.7,"苗栗三義地震站東方  19.2  公里",NA,1,NA,1
"404","89026   ",2000-02-16 05:33:00,120.74,23.32,14.7,5.6,"嘉義大埔地震站東偏北方  14.5  公里",NA,1,NA,NA
"405","89031   ",2000-02-25 02:12:00,124.45,25.02,93.8,6.2,"宜蘭蘇澳地震站東方  265.6  公里",NA,1,NA,NA
"406","89055   ",2000-04-19 10:04:00,121.03,24.28,12.8,5.2,"台中德基地震站西偏北方  13.5  公里",NA,1,NA,1
"407","89065   ",2000-05-06 09:41:00,121.56,24.02,27,5.1,"花蓮市地震站西北方  7.6  公里",NA,1,NA,NA
"408","89071   ",2000-05-17 11:25:00,121.1,24.19,9.7,5.6,"台中德基地震站西南方  9.0  公里",NA,1,NA,1
"409","89072   ",2000-05-17 11:27:00,121.09,24.19,9.2,5,"台中德基地震站西南方  9.6  公里",NA,1,NA,NA
"410","89079   ",2000-05-18 11:18:00,121.04,24.2,12.7,5.1,"台中德基地震站西偏南  13.8  公里",NA,1,NA,NA
"411","89090   ",2000-06-06 09:49:00,121.86,24.49,21.6,4.8,"宜蘭南澳地震站東偏北方  13.4  公里",NA,1,NA,NA
"412","89112   ",2000-06-19 06:44:00,121.12,23.97,23.7,4.8,"台中德基地震站南方  31.7  公里",NA,1,NA,NA
